%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1421851254481503963,56614,1421851254481503963,fcu,-1.58203125,0.900390625,0.0078125,-0.00214687380384,-0.00901211860446,-0.0877392224227,-0.996100397299
1421851254486503839,56615,1421851254486503839,fcu,-1.580078125,0.90234375,0.0078125,-0.00214687380384,-0.00901211860446,-0.0877392224227,-0.996100397299
1421851254491503954,56616,1421851254491503954,fcu,-1.578125,0.90234375,0.0078125,-0.00223260569753,-0.00803936458147,-0.087742783764,-0.996108221021
1421851254496503830,56617,1421851254496503830,fcu,-1.576171875,0.90234375,0.0078125,-0.00223260569753,-0.00803936458147,-0.087742783764,-0.996108221021
1421851254501503944,56618,1421851254501503944,fcu,-1.57421875,0.90234375,0.0078125,-0.00231833546203,-0.00706660289155,-0.0877462614272,-0.996115094781
1421851254506503820,56619,1421851254506503820,fcu,-1.572265625,0.90234375,0.0078125,-0.00231833546203,-0.00706660289155,-0.0877462614272,-0.996115094781
1421851254511503935,56620,1421851254511503935,fcu,-1.5703125,0.904296875,0.0078125,-0.00248978827647,-0.00512106022169,-0.0877529657063,-0.996125992386
1421851254516504049,56621,1421851254516504049,fcu,-1.568359375,0.904296875,0.0078125,-0.00248978827647,-0.00512106022169,-0.0877529657063,-0.996125992386
1421851254521503925,56622,1421851254521503925,fcu,-1.56640625,0.904296875,0.0078125,-0.0025755111629,-0.00414828109717,-0.0877561923158,-0.996130016221
1421851254526505947,56623,1421851254526505947,fcu,-1.564453125,0.904296875,0.0078125,-0.0025755111629,-0.00414828109717,-0.0877561923158,-0.996130016221
1421851254531505823,56624,1421851254531505823,fcu,-1.5625,0.904296875,0.0078125,-0.00266123159313,-0.00317549801654,-0.0877593352345,-0.996133090073
1421851254536505938,56625,1421851254536505938,fcu,-1.560546875,0.90625,0.0078125,-0.00266123159313,-0.00317549801654,-0.0877593352345,-0.996133090073
1421851254541506052,56626,1421851254541506052,fcu,-1.55859375,0.90625,0.0078125,-0.00274694948541,-0.00220271190753,-0.0877623944594,-0.996135213938
1421851254546505928,56627,1421851254546505928,fcu,-1.556640625,0.90625,0.0078125,-0.002832664758,-0.00122992369784,-0.0877653699875,-0.996136387815
1421851254551506042,56628,1421851254551506042,fcu,-1.5546875,0.908203125,0.0078125,-0.002832664758,-0.00122992369784,-0.0877653699875,-0.996136387815
1421851254556505919,56629,1421851254556505919,fcu,-1.552734375,0.908203125,0.0078125,-0.002832664758,-0.00122992369784,-0.0877653699875,-0.996136387815
