%time,field.header.seq,field.header.stamp,field.header.frame_id,field.channel0,field.channel1,field.channel2,field.channel3,field.channel4,field.channel5,field.channel6,field.channel7
1421850810643908024,17451,1421850810643908024,0,2080,1984,2304,2032,4080,4080,0,0
1421850810693913937,17452,1421850810693913937,0,2080,1984,2304,2032,4080,4080,0,0
1421850810743919849,17453,1421850810743919849,0,2080,1984,2304,2032,4080,4080,0,0
1421850810793923855,17454,1421850810793923855,0,2080,1984,2304,2032,4080,4080,0,0
1421850810843930006,17455,1421850810843930006,0,2080,1984,2304,2032,4080,4080,0,0
1421850810893935919,17456,1421850810893935919,0,2080,1984,2304,2032,4080,4080,0,0
1421850810943939924,17457,1421850810943939924,0,2080,1984,2304,2032,4080,4080,0,0
1421850810993945837,17458,1421850810993945837,0,2080,1984,2304,2032,4080,4080,0,0
1421850811043949842,17459,1421850811043949842,0,2080,1984,2304,2032,4080,4080,0,0
1421850811093955994,17460,1421850811093955994,0,2080,1984,2304,2032,4080,4080,0,0
1421850811143961906,17461,1421850811143961906,0,2080,1984,2304,2032,4080,4080,0,0
1421850811193965912,17462,1421850811193965912,0,2080,1984,2304,2032,4080,4080,0,0
1421850811243971825,17463,1421850811243971825,0,2080,1984,2304,2032,4080,4080,0,0
1421850811293977976,17464,1421850811293977976,0,2080,1984,2304,2032,4080,4080,0,0
1421850811343981981,17465,1421850811343981981,0,2080,1984,2304,2032,4080,4080,0,0
1421850811393987894,17466,1421850811393987894,0,2080,1984,2304,2032,4080,4080,0,0
1421850811443994045,17467,1421850811443994045,0,2080,1984,2304,2032,4080,4080,0,0
1421850811493998051,17468,1421850811493998051,0,2080,1984,2304,2032,4080,4080,0,0
1421850811544003963,17469,1421850811544003963,0,2080,1984,2304,2032,4080,4080,0,0
1421850811594007969,17470,1421850811594007969,0,2080,1984,2304,2032,4080,4080,0,0
1421850811644013882,17471,1421850811644013882,0,2080,1984,2304,2032,4080,4080,0,0
1421850811694020033,17472,1421850811694020033,0,2080,1984,2304,2032,4080,4080,0,0
1421850811744024038,17473,1421850811744024038,0,2080,1984,2304,2032,4080,4080,0,0
1421850811794031858,17474,1421850811794031858,0,2080,1984,2304,2032,4080,4080,0,0
1421850811844035864,17475,1421850811844035864,0,2080,1984,2304,2032,4080,4080,0,0
1421850811894042015,17476,1421850811894042015,0,2080,1984,2304,2032,4080,4080,0,0
1421850811944047928,17477,1421850811944047928,0,2080,1984,2304,2032,4080,4080,0,0
1421850811994053841,17478,1421850811994053841,0,2080,1984,2304,2032,4080,4080,0,0
1421850812044057846,17479,1421850812044057846,0,2080,1984,2304,2032,4080,4080,0,0
1421850812094063997,17480,1421850812094063997,0,2080,1984,2304,2032,4080,4080,0,0
1421850812144069910,17481,1421850812144069910,0,2080,1984,2304,2032,4080,4080,0,0
1421850812194075823,17482,1421850812194075823,0,2080,1984,2304,2032,4080,4080,0,0
1421850812244081974,17483,1421850812244081974,0,2080,1984,2304,2032,4080,4080,0,0
1421850812294085979,17484,1421850812294085979,0,2080,1984,2304,2032,4080,4080,0,0
1421850812344091892,17485,1421850812344091892,0,2080,1984,2304,2032,4080,4080,0,0
1421850812394098043,17486,1421850812394098043,0,2080,1984,2304,2032,4080,4080,0,0
1421850812444103956,17487,1421850812444103956,0,2080,1984,2304,2032,4080,4080,0,0
1421850812494107962,17488,1421850812494107962,0,2080,1984,2304,2032,4080,4080,0,0
1421850812544113874,17489,1421850812544113874,0,2080,1984,2304,2032,4080,4080,0,0
1421850812594120026,17490,1421850812594120026,0,2080,1984,2304,2032,4080,4080,0,0
1421850812644125938,17491,1421850812644125938,0,2080,1984,2304,2032,4080,4080,0,0
1421850812694131851,17492,1421850812694131851,0,2080,1984,2304,2032,4080,4080,0,0
1421850812744135857,17493,1421850812744135857,0,2080,1984,2304,2032,4080,4080,0,0
