%time,field.header.seq,field.header.stamp,field.header.frame_id,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11,field.data12,field.data13,field.data14,field.data15,field.data16,field.data17,field.data18,field.data19,field.data20,field.data21,field.data22,field.data23,field.data24,field.data25,field.data26,field.data27,field.data28,field.data29,field.data30,field.data31,field.data32,field.data33,field.data34,field.data35,field.data36,field.data37,field.data38,field.data39,field.data40,field.data41,field.data42
1421851424438737869,21399,1421851424438737869,0,-0.041015625,0.146484375,-0.06640625,0.0,-0.21875,-0.880859375,0.07421875,1.0,6.15234375,0.0,3.0,0.0,0.0,0.064453125,0.310546875,0.0,-0.021484375,-0.111328125,-0.154296875,0.255859375,-0.255859375,0.0234375,0.095703125,0.298828125,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.013671875,0.126953125,0.12890625,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
1421851424443742037,21400,1421851424443742037,0,-0.037109375,0.1484375,-0.06640625,0.0,-0.125,-0.951171875,-0.087890625,1.0,6.15234375,0.0,3.0,0.0,0.0,0.068359375,0.30859375,0.0,-0.021484375,-0.111328125,-0.154296875,0.2578125,-0.259765625,0.0234375,0.095703125,0.298828125,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.013671875,0.12890625,0.12890625,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
1421851424448745966,21401,1421851424448745966,0,-0.03515625,0.150390625,-0.06640625,0.0,-0.123046875,-0.955078125,-0.087890625,1.0,6.15234375,0.0,3.0,0.0,0.0,0.072265625,0.306640625,0.0,-0.021484375,-0.111328125,-0.154296875,0.2578125,-0.26171875,0.0234375,0.095703125,0.298828125,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.01171875,0.12890625,0.12890625,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
1421851424453747988,21402,1421851424453747988,0,-0.033203125,0.15234375,-0.06640625,0.0,-0.138671875,-1.021484375,0.009765625,1.0,6.15234375,0.0,3.0,0.0,0.0,0.076171875,0.3046875,0.0,-0.021484375,-0.111328125,-0.154296875,0.2578125,-0.265625,0.0234375,0.095703125,0.298828125,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.01171875,0.12890625,0.12890625,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
1421851424458751917,21403,1421851424458751917,0,-0.03125,0.15234375,-0.06640625,0.0,-0.083984375,-0.94921875,-0.078125,1.0,6.15234375,0.0,3.0,0.0,0.0,0.078125,0.302734375,0.0,-0.021484375,-0.111328125,-0.154296875,0.2578125,-0.267578125,0.0234375,0.095703125,0.298828125,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.009765625,0.12890625,0.12890625,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
1421851424463755846,21404,1421851424463755846,0,-0.029296875,0.154296875,-0.06640625,0.0,-0.126953125,-1.015625,-0.001953125,1.0,6.15234375,0.0,3.0,0.0,0.0,0.08203125,0.30078125,0.0,-0.021484375,-0.111328125,-0.154296875,0.255859375,-0.267578125,0.0234375,0.095703125,0.298828125,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.009765625,0.130859375,0.12890625,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
1421851424468757868,21405,1421851424468757868,0,-0.029296875,0.154296875,-0.06640625,0.0,0.0,-0.95703125,-0.119140625,1.0,6.15234375,0.0,3.0,0.0,0.0,0.083984375,0.298828125,0.0,-0.021484375,-0.111328125,-0.154296875,0.25390625,-0.26953125,0.021484375,0.095703125,0.298828125,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.0078125,0.130859375,0.12890625,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
1421851424473762035,21406,1421851424473762035,0,-0.02734375,0.154296875,-0.06640625,0.0,-0.11328125,-0.962890625,-0.017578125,1.0,6.15234375,0.0,3.0,0.0,0.0,0.0859375,0.298828125,0.0,-0.01953125,-0.111328125,-0.154296875,0.251953125,-0.26953125,0.021484375,0.095703125,0.298828125,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.009765625,0.130859375,0.12890625,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
1421851424478765965,21407,1421851424478765965,0,-0.025390625,0.154296875,-0.06640625,0.0,-0.037109375,-1.03125,-0.099609375,1.0,6.15234375,0.0,3.0,0.0,0.0,0.08984375,0.294921875,0.0,-0.01953125,-0.11328125,-0.154296875,0.251953125,-0.271484375,0.021484375,0.11328125,0.28515625,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.0078125,0.1328125,0.12890625,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
1421851424483767986,21408,1421851424483767986,0,-0.0234375,0.15625,-0.06640625,0.0,-0.123046875,-1.037109375,-0.046875,1.0,6.15234375,0.0,3.0,0.0,0.0,0.091796875,0.29296875,0.0,-0.01953125,-0.11328125,-0.154296875,0.251953125,-0.2734375,0.01953125,0.11328125,0.28515625,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.0078125,0.1328125,0.12890625,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
1421851424488771915,21409,1421851424488771915,0,-0.021484375,0.158203125,-0.06640625,0.0,0.037109375,-0.97265625,-0.28515625,1.0,6.15234375,0.0,3.0,0.0,0.0,0.095703125,0.291015625,0.0,-0.01953125,-0.11328125,-0.154296875,0.25,-0.27734375,0.01953125,0.11328125,0.28515625,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.005859375,0.1328125,0.12890625,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
1421851424493775845,21410,1421851424493775845,0,-0.01953125,0.158203125,-0.06640625,0.0,0.04296875,-0.962890625,-0.287109375,1.0,6.15234375,0.0,3.0,0.0,0.0,0.09765625,0.2890625,0.0,-0.01953125,-0.11328125,-0.154296875,0.25,-0.27734375,0.017578125,0.11328125,0.28515625,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.005859375,0.130859375,0.12890625,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
1421851424503782034,21412,1421851424503782034,0,-0.017578125,0.158203125,-0.06640625,0.0,0.02734375,-0.994140625,-0.291015625,1.0,6.15234375,0.0,3.0,0.0,0.0,0.103515625,0.28515625,0.0,-0.01953125,-0.11328125,-0.154296875,0.24609375,-0.279296875,0.015625,0.11328125,0.28515625,-0.00390625,-0.00390625,-0.001953125,-0.0078125,-0.00390625,0.1328125,0.12890625,0.0,0.0,0.0,6.28125,0.00390625,0.00390625,0.001953125,-0.0078125,0.0,0.0,0.0,0.0
