%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1421851140257911921,85020,1421851140257911921,fcu,-0.0557346739178,-0.00134674981575,-0.740744352021,0.66946966872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.115191730632,-0.182735972684,-0.175667389213,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.47088,-0.13734,10.22202,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140265913963,85024,1421851140265913963,fcu,-0.0559222608896,-0.00138959023145,-0.740860111497,0.669325828703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.237452044734,-0.0777544181763,-0.103410758181,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.4905,-0.14715,10.35936,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140267915964,85025,1421851140267915964,fcu,-0.0561159430781,-0.00155562656266,-0.740975093356,0.669181957307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392699081699,-0.0884881930761,-0.172002197784,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.50031,-0.04905,10.25145,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140269915819,85026,1421851140269915819,fcu,-0.0560576869057,-0.00161539688204,-0.741033349528,0.669122186987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101839961854,-0.000785398163397,-0.137706477982,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.50031,-0.04905,10.25145,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140271915913,85027,1421851140271915913,fcu,-0.055999294766,-0.00168006423489,-0.741033205737,0.669127076395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0685914396034,-0.0575958653158,0.0102101761242,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.4905,-0.13734,10.33974,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140275918007,85029,1421851140275918007,fcu,-0.0558704591063,-0.00155800235227,-0.741092840557,0.669072093352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.223053078405,0.0549778714378,-0.0555014702134,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.4905,-0.13734,10.33974,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140277920008,85030,1421851140277920008,fcu,-0.0561224630712,-0.00166419486125,-0.741149495672,0.668987985437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00654498469498,-0.284052335762,-0.144775061453,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.4905,-0.00981,10.3005,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140283921957,85033,1421851140283921957,fcu,-0.0556373791903,-0.00180212668483,-0.741267393923,0.668897514634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243735230041,0.300545697193,-0.0214675497995,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.43164,-0.05886,10.2024,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140285922050,85034,1421851140285922050,fcu,-0.0555144975505,-0.00180824409524,-0.741267874836,0.668907174839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185353966562,0.176190987989,-0.0392699081699,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.51993,-0.03924,10.27107,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140289923906,85036,1421851140289923906,fcu,-0.0556378490793,-0.00178756079142,-0.741442485478,0.668703428363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303687289847,-0.243473430653,-0.160744824109,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.51993,-0.03924,10.27107,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140291924000,85037,1421851140291924000,fcu,-0.0556443501542,-0.00190110556666,-0.741558378233,0.668574052567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.150796447372,-0.101578162466,-0.206297917586,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.41202,-0.00981,10.11411,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140295925856,85039,1421851140295925856,fcu,-0.054907051214,-0.0019381329939,-0.741561272848,0.668631690828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252898208614,0.432492588644,0.0350811179651,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.51993,-0.08829,10.38879,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140297927856,85040,1421851140297927856,fcu,-0.0546553996811,-0.00181768156273,-0.741679726085,0.668521254137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.199491133503,0.160483024721,-0.152629043087,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.51993,-0.08829,10.38879,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140303930044,85043,1421851140303930044,fcu,-0.054616282038,-0.00223786930966,-0.741852042024,0.668331954512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.412857634559,-0.0552396708256,-0.0274889357189,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.4905,0.03924,10.21221,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140305929899,85044,1421851140305929899,fcu,-0.0543767431735,-0.00237357232721,-0.741852119165,0.668350932704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.431707190481,0.212319303505,0.0416261026601,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.45126,-0.10791,10.34955,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140309931993,85046,1421851140309931993,fcu,-0.0533812497058,-0.00217221592254,-0.741915983014,0.668360978668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0557632696012,0.213366501056,-0.141109870024,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.45126,-0.10791,10.34955,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140311931849,85047,1421851140311931849,fcu,-0.0534397587089,-0.00210280804028,-0.741974492017,0.668291570786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.143727863902,-0.0235619449019,-0.167551608191,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.44145,0.02943,10.19259,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140317935944,85050,1421851140317935944,fcu,-0.0521780815746,-0.00270938166529,-0.742150352418,0.668193805313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286146730864,0.397149671291,0.0418879020479,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.45126,-0.10791,10.32012,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140319936037,85051,1421851140319936037,fcu,-0.0519259424372,-0.0025986938551,-0.74215220096,0.668211833105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15943582717,0.371493331287,-0.0138753675534,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.45126,-0.10791,10.32012,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140321935892,85052,1421851140321935892,fcu,-0.0517969381474,-0.00247720520544,-0.742211875011,0.668156024628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0335103216383,0.160744824109,-0.149749249821,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.51012,-0.01962,10.3005,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140323937893,85053,1421851140323937893,fcu,-0.0517000241961,-0.00296295597741,-0.742383491659,0.667970867405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.420449816805,-0.117024326346,-0.184568568398,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.51012,-0.01962,10.3005,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140334941864,85058,1421851140334941864,fcu,-0.0496819387641,-0.00323917292234,-0.742564352721,0.667921698096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289550122906,-0.245567825756,-0.210748507178,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.55917,-0.08829,10.44765,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140335942030,85059,1421851140335942030,fcu,-0.0495720409161,-0.00348769318219,-0.742621017896,0.667865609636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.451080345178,-0.150272848597,-0.195302343298,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.3924,-0.05886,10.18278,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140341943979,85062,1421851140341943979,fcu,-0.0478050979728,-0.00388814767888,-0.742624655666,0.667988155368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235881248407,0.4269948015,0.0209439510239,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.55917,-0.1962,10.54575,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140343945980,85063,1421851140343945980,fcu,-0.0474951483125,-0.00383415993834,-0.742742854578,0.667879152301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169122404518,-0.0688532389912,-0.196349540849,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.4905,0.0,10.25145,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140349947929,85066,1421851140349947929,fcu,-0.0464404337889,-0.00486950672357,-0.742853763891,0.667823224729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.640361302557,0.324369441483,-0.00680678408278,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.48069,-0.17658,10.37898,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140351948023,85067,1421851140351948023,fcu,-0.0458254988592,-0.00490157266809,-0.742855845932,0.667863152453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394008078638,0.470191700487,0.0832522053201,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.48069,-0.17658,10.37898,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140359951973,85071,1421851140359951973,fcu,-0.0445713365383,-0.00563117243922,-0.743085933526,0.66768628955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.762621616659,0.289550122906,-0.001308996939,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.47088,-0.0981,10.08468,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140361951828,85072,1421851140361951828,fcu,-0.0442023228663,-0.0056505439174,-0.743087142093,0.667709311948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.612348768062,0.47935467906,-0.0170169602069,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.47088,-0.0981,10.08468,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140365953922,85074,1421851140365953922,fcu,-0.0431539769746,-0.00564004931914,-0.743149473679,0.667708607018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434586983747,0.053407075111,-0.158912228394,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.63765,-0.12753,10.54575,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140367955923,85075,1421851140367955923,fcu,-0.0431609598102,-0.00575951817948,-0.743206352059,0.667643825522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102363560629,-0.113882733693,-0.201585528605,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.63765,-0.12753,10.54575,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140371955872,85077,1421851140371955872,fcu,-0.0422228029524,-0.00667030672854,-0.743257410503,0.66763849773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.749008048493,0.206559716974,0.0167551608191,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.50031,-0.07848,10.16316,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140373957872,85078,1421851140373957872,fcu,-0.041050744884,-0.00667035426622,-0.743261783548,0.667706719927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219911485751,0.338506608424,0.0581194640914,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.50031,-0.07848,10.16316,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140375957966,85079,1421851140375957966,fcu,-0.0409859748514,-0.00661198364448,-0.74326273653,0.667710218601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0460766922527,0.2295980631,-0.0253945406165,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.6867,-0.11772,10.3986,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140377959967,85080,1421851140377959967,fcu,-0.0408706128376,-0.00673457419771,-0.743378098543,0.667587628048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256039801268,-0.0973893722613,-0.19504054391,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.6867,-0.11772,10.3986,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140381959915,85082,1421851140381959915,fcu,-0.0400556371929,-0.00763928113948,-0.743427575413,0.667572188927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.808698308912,0.138753675534,0.0518362787842,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.55917,-0.10791,10.07487,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140383961916,85083,1421851140383961916,fcu,-0.0392590735593,-0.00774330268499,-0.743429077356,0.667616636512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.514173997638,0.537474143152,0.0167551608191,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.55917,-0.10791,10.07487,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140385962009,85084,1421851140385962009,fcu,-0.0388899041688,-0.00776287617233,-0.743430147698,0.667636823881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429089196603,0.503440222738,0.0641408500108,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.72594,-0.25506,10.45746,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140387964010,85085,1421851140387964010,fcu,-0.0385934447716,-0.00795729446861,-0.743544958918,0.667523873396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216246294322,-0.176452787377,-0.2081305133,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.72594,-0.25506,10.45746,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140389963865,85086,1421851140389963865,fcu,-0.0384776448734,-0.00808370964628,-0.743601808986,0.667465710098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319657052503,-0.15105824676,-0.228289066161,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.72594,-0.25506,10.45746,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140395966053,85089,1421851140395966053,fcu,-0.0367358244783,-0.0089797550136,-0.743594886224,0.66756010095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.415475628437,0.519148186006,0.0452912940893,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.73575,-0.30411,10.42803,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140397968054,85090,1421851140397968054,fcu,-0.0363681588577,-0.00899308165469,-0.743712392927,0.667449142715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0570722665402,-0.0455530934771,-0.204727121259,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.73575,-0.30411,10.42803,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140399967909,85091,1421851140399967909,fcu,-0.0364403795868,-0.00917144564595,-0.743767589277,0.667381267688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194516945135,-0.219649686363,-0.241379035551,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.73575,-0.30411,10.42803,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140401968002,85092,1421851140401968002,fcu,-0.0362148489041,-0.00955112945705,-0.743820591326,0.667329145598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.510770605596,-0.0578576647036,-0.0636172512352,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.5886,-0.20601,10.17297,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140403970003,85093,1421851140403970003,fcu,-0.0356192634925,-0.00995379438158,-0.743816145674,0.667360271128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.759741823393,0.0874409955249,0.0463384916404,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.5886,-0.20601,10.17297,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140405969858,85094,1421851140405969858,fcu,-0.0349579029358,-0.0103012000385,-0.743754456399,0.667458716991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.655022068273,0.436419579461,0.0434586983747,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.72594,-0.37278,10.41822,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140407971859,85095,1421851140407971859,fcu,-0.0342775860817,-0.0102758418762,-0.743757258998,0.667491268747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147916654107,0.126187304919,-0.0581194640914,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.72594,-0.37278,10.41822,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140409971952,85096,1421851140409971952,fcu,-0.0344081871574,-0.010389466644,-0.743813071872,0.667420594342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11178833859,-0.226718269834,-0.178285383091,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.72594,-0.37278,10.41822,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140419975996,85101,1421851140419975996,fcu,-0.0322987912667,-0.0113002806793,-0.743920623302,0.667391337946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170693200845,0.293738913111,-0.0369137136797,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.61803,-0.36297,10.37898,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140421975851,85102,1421851140421975851,fcu,-0.03231969917,-0.0116671012549,-0.743971957527,0.667326788168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218340689424,-0.272009563923,-0.198182136564,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.60822,-0.18639,10.07487,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140423977852,85103,1421851140423977852,fcu,-0.0318043718018,-0.0123690714683,-0.744076587277,0.667222242039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.809221907687,0.0172787595947,-0.0379609112309,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.60822,-0.18639,10.07487,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140425977945,85104,1421851140425977945,fcu,-0.031506576228,-0.0125705267921,-0.744073614211,0.667235920905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.652927673171,0.175405589825,-0.0219911485751,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.62784,-0.34335,10.41822,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140427979946,85105,1421851140427979946,fcu,-0.0308127660495,-0.0122991186878,-0.744081334909,0.667264769165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.516791991516,0.408668844354,-0.00497418836818,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.62784,-0.34335,10.41822,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140435981989,85109,1421851140435981989,fcu,-0.0297020355003,-0.0134044455443,-0.744179000287,0.667184925983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.755029434413,0.0657116463376,-0.0361283155163,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.59841,-0.17658,10.11411,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140437983990,85110,1421851140437983990,fcu,-0.0286005222544,-0.013587764618,-0.744178790958,0.667229578083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.481449074163,0.544542726622,0.0392699081699,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.57879,-0.31392,10.35936,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140439983845,85111,1421851140439983845,fcu,-0.0283542469523,-0.0136011239663,-0.74417931468,0.667239232741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.369398936185,0.430921792317,0.120165919,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.57879,-0.31392,10.35936,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140441983938,85112,1421851140441983938,fcu,-0.0280352008076,-0.0134354633669,-0.744125658929,0.667315906872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0358665161285,0.254469004941,-0.0552396708256,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.61803,-0.18639,10.11411,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140445986032,85114,1421851140445986032,fcu,-0.0278259605443,-0.0140575382427,-0.744287571117,0.667131256216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.485114265592,-0.0332485222505,-0.0641408500108,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.50031,-0.20601,10.1043,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140447988033,85115,1421851140447988033,fcu,-0.026809403066,-0.0146689027424,-0.744277295469,0.667171182417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.566533875197,0.41390483211,0.0157079632679,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.50031,-0.20601,10.1043,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140449987888,85116,1421851140449987888,fcu,-0.026496902247,-0.0146263700776,-0.744221082739,0.667247303087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467050107834,0.581456440302,0.132994089002,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.62784,-0.32373,10.40841,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140451987982,85117,1421851140451987982,fcu,-0.0257500224839,-0.0145455647093,-0.74416707141,0.667338544307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269391570045,0.410239640681,0.0164933614313,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.62784,-0.32373,10.40841,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140453989983,85118,1421851140453989983,fcu,-0.025644106013,-0.0147919333127,-0.744336399366,0.667148336665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33431781822,-0.119642320224,-0.137706477982,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.56898,-0.16677,10.0062,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140455989838,85119,1421851140455989838,fcu,-0.0255276662723,-0.0149218442959,-0.74433380635,0.667152802244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.307614280664,-0.107337748998,-0.046862090416,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.56898,-0.16677,10.0062,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
1421851140457991838,85120,1421851140457991838,fcu,-0.0246274831446,-0.015403381919,-0.744325464151,0.667185001567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.847968217081,0.413381233335,0.00418879020479,0.000169,0.0,0.0,0.0,0.000169,0.0,0.0,0.0,0.000169,0.50031,-0.27468,10.19259,0.006889,0.0,0.0,0.0,0.006889,0.0,0.0,0.0,0.006889
